title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Java开发工程师,南京,java,大专,1-3年,"[""HTML"", ""CSS"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u670d\u52a1\u5668\u914d\u7f6e"", ""Spring"", """", """", """"]","[8000, 13000]",0薪,"""\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336""",人事经理,乔李丽人事经理,0,中加研究院,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210106/400282e2730f056ba32811b3642d6e74f37317477755edae38882a35eedba15d_s.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5d4d1dbdec89eaf91nF62dq4FlRW.html?lid=2lLPl4PQDa7.search.68&securityId=BRarmLwKvD0HT-C190OSwPII10wqFBWpVcebmSF8qLYhZGE43pGt8EK64bWzCnQ7JsFpHqA-j7fR4pTIhjg9SbBfR6jHvzkfFHd6ttWxrpF7tudQSfoYU2OvlsJLtxqVrBiWPzGr8Fin&sessionId=,https://www.zhipin.com/gongsi/0edb7f55b340864f1nd_09m8GFs~.html,江宁区
java开发工程师,南京,java,本科,经验不限,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""Spring"", ""Redis"", """", """", """"]","[5000, 10000]",0薪,"""\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u610f\u5916\u9669\uff0c\u4ea4\u901a\u8865\u52a9""",项目经理,郭科峰项目经理,0,南京盛宁网络,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/4ee4a34d47e5cf3b1XN82dW_EVFU.html?lid=2lLPl4PQDa7.search.69&securityId=iISWcTXkCuUoZ-T1T2dGVaTj3Rv8FAgnYabxA-cTucM2SbcuNcxZODv3mfAXwc6pCKBAmoGUBrIHGKVwRsEJUZFLzzyo20LNMj39ByT-n4wi48_Rr0q50O0mWRPQG8WSVK9dX9Bu6JwENQ~~&sessionId=,https://www.zhipin.com/gongsi/3a920f70252494ae1XZ62tq8F1Q~.html,江宁区
JAVA开发工程师,南京,java,本科,3-5年,"[""CSS"", ""Spring"", ""Hibernate"", ""Struts"", ""Oracle"", ""SQL Server""]","[9000, 14000]",13薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u52a0\u73ed\u8865\u52a9""",人事主管,汤欢欢人事主管,0,南京维拓科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210520/f338fbfc82b2d9e1642efa06a3043b4af5730950cb2950af00c2afde22c9a5bf.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,C轮,"[100, 499]",https://www.zhipin.com/job_detail/539a32d086f7ce981nN409S7FltU.html?lid=2lLPl4PQDa7.search.70&securityId=LaLMDLMGjcHQE-e1EY9CQujMa3YP9VbbBIp-Zjv77V8ZWubtksTJDPvw9c-pGsEY9EO2wP0fapSwdL5Hroyanr9uGkc-YUD2mR1rmpPdUy2WSXRB4eOu6699S7-3ZjAoFBCB7Kj8kzc~&sessionId=,https://www.zhipin.com/gongsi/b960ec3c483fab011XN52924Ew~~.html,雨花台区
Java开发工程师,南京,java,本科,经验不限,"[""\u652f\u4ed8"", ""geoserver"", ""gis"", ""\u53ef\u89c6\u5316"", ""\u5927\u5c4f""]","[4000, 9000]",0薪,"""\u5458\u5de5\u6d3b\u52a8\u4e2d\u5fc3\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1""",技术总监,程思钦技术总监,0,畅淼,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200819/3521a532b9459e69950cbdb3d5344c7482ca88c617e81944cb3a2180d187614b_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/bea4eea5eaaa8e871nF-0tq6EFRT.html?lid=2lLPl4PQDa7.search.71&securityId=ppCJoC9AXL7YY-21zhjjnsd6oae1bVDXOmLhIQSaXUJATRxxuj-ChDCKmEO1_8csvk3yomMyMZdiHt4aXvVaVJuPfuPHPPGPIls_tTMp-TpmuUi_nDnF6jH2kovleyJmN7moztYsvw~~&sessionId=,https://www.zhipin.com/gongsi/450938d0049c38230H1z2tW0GA~~.html,江宁区
初级Java开发工程师,南京,java,本科,1-3年,"[""SQL"", ""SpringBoot"", ""Redis"", ""Linux"", ""GIT""]","[6000, 9000]",13薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336""",HR经理,王女士HR经理,0,云问科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200325/0a7f2647178bc672d38419b558b609d9f8145bcb0c7a7a2254d73c25bc10a1c3_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,B轮,"[100, 499]",https://www.zhipin.com/job_detail/a0262410cee94f031nd72d25ElBR.html?lid=2lLPl4PQDa7.search.72&securityId=20FH-GdFzFdi5-q1MhnIQjLpwWCudoAaXXuFPKtWCfRVsHgp0L_Tys5BNG7nMYo047PFU4E6QOnetT12eZGNx3kTNuqIgWCWU4WESbWRQtFkcCxW5f0nOd_I64tH3Q9gYP_XN_fOnw~~&sessionId=,https://www.zhipin.com/gongsi/fa0c5f1b563218030ndy3d-4.html,江宁区
java开发工程师,南京,java,本科,1-3年,"[""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java""]","[10000, 12000]",0薪,"""\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1""",产品经理,张阿宝产品经理,0,派云软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180607/3360b63953e2d987a4fa1a210b49bbe4dbbc23163fbb5f0c8308a146966bb72c.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/ad26fd7b6af3a9641XJ_29u9EVRW.html?lid=2lLPl4PQDa7.search.73&securityId=XbG0yLcoELqBt-h1UqHvXWD_9_aPLPxodworVFFEmdLLSJ6eMhwvDuu1IVA_3GULYAh6w6qYT0RFLmOjQ4PM8S_8A4L1GxiWGLK3KpMSRO1zNpiwR7gimbtyTMyUqROH0Bq38y8u_5o~&sessionId=,https://www.zhipin.com/gongsi/dfc1dbd07595defc1nx53Ny9EA~~.html,浦口区
Java开发工程师,南京,java,本科,3-5年,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""Java"", ""\u5168\u6808\u5de5\u7a0b\u5e08"", ""JavaScript"", ""SpringMVC"", """", """", """", """"]","[11000, 20000]",13薪,"""\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u5168\u52e4\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669""",技术总监,张荣技术总监,0,中路信息,"https://c-res.zhipin.com/jrs/2e7ef451cb0d62002918c57f7c58fa70.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,A轮,"[20, 99]",https://www.zhipin.com/job_detail/a3789bf1319d21ec1XV-09m4GVRU.html?lid=2lLPl4PQDa7.search.74&securityId=bh_CtpxjprLsX-s1fpZIh4MG0yvp-sb3fb-uKynTdEtkvR45Hy4UUClCXWt7mVGgm7TwAdknChNIi3nY48q4Xx9F1IzM2ZLpNwgVHx9SD5jiJLIu_LNTf6QEtXNkHt05KaLOpxhBf_4~&sessionId=,https://www.zhipin.com/gongsi/8a8e3096082ade911Xd70t28Eg~~.html,浦口区
Java开发工程师,南京,java,本科,3-5年,"[""SQL"", ""\u591a\u7ebf\u7a0b"", ""Spring"", ""SpringMVC"", ""Oracle""]","[8000, 13000]",0薪,无,经理,王士洋经理,0,南京鸣赫公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3219ecf83e7382511nF72N--E1RX.html?lid=2lLPl4PQDa7.search.75&securityId=TzoPe9c1-CLDq-n1F4lDT-kehsB3kflrALNkuTylXZl8ycAlKxGVrDrBz7G2kKrLp30hm_CUvGY6poyAq8SWwOHezGrihGyKumSiyPNfOPPm54Mk92rOvOsfQhlygXdFgiWJ422KQ2Q~&sessionId=,https://www.zhipin.com/gongsi/ad59dacace1e21cb1nF83NW1EA~~.html,江宁区
JAVA开发工程师,南京,java,本科,1-3年,"[""\u670d\u52a1\u5668\u914d\u7f6e"", ""Spring"", ""SpringMVC"", ""Eclipse"", ""Oracle"", ""MySQL""]","[9000, 14000]",0薪,"""\u6709\u65e0\u7ebf\u7f51\uff0c\u9910\u8865\uff0c\u751f\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9ad8\u6e29\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956""",人力资源助理,蒋女士人力资源助理,0,江苏长天智远数字...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/17737961b5548e831XB-2Nq4E1FU.html?lid=2lLPl4PQDa7.search.76&securityId=HofcX3gkBcNYm-f1Dkd1J6qRNJSE99bveilwOxKMPzb5XGIWCEVJUOQ_bnQd0KP3sIy8rerQzhsPvkwZAWP5muj9nIXZvMNWr9HjwFYWH_P9rKK8iQReCWT7HhPkf_u7RISHTlPtp6Z6&sessionId=,https://www.zhipin.com/gongsi/b5894d288b8cc1731XZy29m9FlY~.html,建邺区
java开发工程师,南京,java,本科,3-5年,"[""Redis"", ""tomcat"", ""JS""]","[11000, 14000]",13薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403\uff0c\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u80a1\u7968\u671f\u6743\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336""",人事,卞女士人事,0,南京版石软件,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/edcd084a85e8f9901XN92dW7F1dQ.html?lid=2lLPl4PQDa7.search.77&securityId=P0XfhKXVc4XqK-31XLu2VZjnJi4zTRRR2_p4WpXZSTp4mmFfUlLlrCST12Xf2CbVCO32Yd9MFVD8pfaKeI9kKhAChBgxoVCiAOyObKJDaYtg9UHj-bxW5BmRd84yd5Xbu-0PRsSOBG-m7w~~&sessionId=,https://www.zhipin.com/gongsi/24eb3b526de1a7831nRy2N2_GVc~.html,鼓楼区
java工程师,南京,java,大专,1-3年,"[""Java""]","[8000, 10000]",13薪,"""\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1""",副总经理,赵焱副总经理,0,华睿智能,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/30a4d5f8b06ba8221XN70ty9EFBW.html?lid=2lLPl4PQDa7.search.78&securityId=R4cl7fzOcrRT--P1WTDvmwo0CzxANtPmVP73ADOm9xpFCFDvAc351NAFnRK9l_VxFG1FnlJ0vrt1NxNmOamnGOHs2AvlLneAPj6CKjAAnz2CrgX-p0wVRURKJcBQpz8lgeUqm4bScmHT&sessionId=,https://www.zhipin.com/gongsi/770291d863c705e71nd629i9EFI~.html,雨花台区
Java,南京,java,本科,1-3年,"[""Java"", ""SQL"", ""\u5206\u5e03\u5f0f\u6280\u672f""]","[8000, 13000]",13薪,"""\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0""",技术总监,张帆技术总监,0,江苏汉邦唐,"https://img.bosszhipin.com/beijin/upload/com/logo/20201119/cbcdb022122e95d22df68f7145d8a63a3f914748da6fa7abe63b345f9a17e8a0.png?x-oss-process=image/resize,w_100,limit_0",数据服务,B轮,"[20, 99]",https://www.zhipin.com/job_detail/85344cae86869e331nR43tu7EFNR.html?lid=2lLPl4PQDa7.search.79&securityId=qt1ViqYUuxmlB-j1M7NinpgSFPaNgVrzsDGVDe84MRcQaMko_UzGYv_vTXDNg-7VC2YYKhjDuegMdS65C7S6HjRHqOYp5NK2ZPyvoa7NtlA9puAHooOMQaMpgeV0fYVYZkOVKvTpQU1d&sessionId=,https://www.zhipin.com/gongsi/152828eb3c0bdb911nZ72Ny4GFA~.html,雨花台区
Java,南京,java,本科,经验不限,"[""\u540e\u7aef\u5f00\u53d1"", ""\u591a\u8fdb\u7a0b"", ""Socket\u6280\u672f"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u5fae\u670d\u52a1\u67b6\u6784"", """", """"]","[8000, 13000]",0薪,无,高级工程师,曹女士高级工程师,0,秦淮区研学咨询服...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/9b1f8642756f83371XZ52d64GVVW.html?lid=2lLPl4PQDa7.search.80&securityId=-20E1sRsgnP9R-D1ihIkT4rrvTgojZAKWMhDIWnpvIzUWnF3DYUziDOXjlyuokaWAT2bio75T8zl21vDk5md1xGKr5CU5wP39TJ4PLelsj2onyGACF1yQvE6LFby8RGzlzDb-SuA-mf8&sessionId=,https://www.zhipin.com/gongsi/a13071558df5b9281XV63dq5FFU~.html,雨花台区
Java,南京,java,本科,1-3年,"[""PHP"", ""\u540e\u7aef\u5f00\u53d1"", ""Javascript""]","[8000, 13000]",0薪,无,人事,张健人事,0,第三极软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171023/5ad314aade11b2974f40236afa1aaf414f82e6d9d81785e82d80989cbd75d38d.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/998e2ca376e84f2c1n1729q4EFM~.html?lid=2lLPl4PQDa7.search.81&securityId=syTAF9B2ALPXO-01VoJeLAEesOygiEgt47VDWuGh-Q5o40O5xjZs4O9-kD5emOnPKaCmpyibueLfRODh6sv-Rzfawf5GzDAjfLzck2VLWxajFIXLbbWHYquSGwlfFbk1AB27K4Xl7Q~~&sessionId=,https://www.zhipin.com/gongsi/f75b7a52729d155c1nV92tW6EA~~.html,鼓楼区
JAVA工程师,南京,java,本科,3-5年,"[""SQL"", ""HTML""]","[7000, 10000]",0薪,"""\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9910\u8865\uff0c\u901a\u8baf\u8865\u8d34""",财务,金娣财务,0,南京毅成达,"https://img.bosszhipin.com/beijin/upload/com/logo/20200922/01a3cdc4bb0197cf80fe8f9740d220f251d4ab3f07921bfdcc363f49c195e3f2.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/301092155d5c44c81nV939u9GVRY.html?lid=2lLPl4PQDa7.search.82&securityId=HowQ8yhY2l7f2-f1iNOVgSHm_8wYe22uZab3_cQQTIuUF6hTD3-_qAx9tk89dXDlQHNlmHPVF6mV7jTT-6niT0ksGHSJfDyR1yN1HTgecpERrAzszTerjFmviSwiVoPE41RE_HD5rhA~&sessionId=,https://www.zhipin.com/gongsi/670f9b1984c855310nVy2tW6Eg~~.html,
JAVA开发工程师,南京,java,本科,3-5年,"[""JavaScript"", ""Java"", ""SQL"", ""HTML"", ""CSS"", ""Mybatis""]","[8000, 13000]",0薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u610f\u5916\u9669""",CHO,许女士CHO,0,九思金信,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201124/686177f376b87f27adefabe99c5ff3e66edb6335f3437a11694bec66c78f1208_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[100, 499]",https://www.zhipin.com/job_detail/ea6407a47110d3d91nV82di6E1pU.html?lid=2lLPl4PQDa7.search.83&securityId=M5rzpy0WTNx1D-q1H2V9FLRZHvsU62hoC2wjOUWFf3ADiI6-ovRkBzgXB6Y8Y9ilzv16WiVWLIYZOxuKR9amuq6QPk0A7ewvUonTJgHG0XrSZ1yRYVSLkmdMJCawZr2EZdOh7nGOvpk~&sessionId=,https://www.zhipin.com/gongsi/3be112dc40f14f7a1XRy2t-7EA~~.html,雨花台区
Java开发工程师,南京,java,本科,3-5年,"[""\u540e\u7aef\u5f00\u53d1"", ""Spring"", ""MySQL"", ""Redis""]","[9000, 14000]",0薪,"""\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4f18\u79c0\u5458\u5de5""",招聘专员,谭女士招聘专员,0,圣唯思,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201120/73e0677ffc7c987079f334f8013445bf9768bc8f42a205d9ff9e0917124d25cb_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/021ab9f929adfcad1XVz09W1EVRZ.html?lid=2lLPl4PQDa7.search.84&securityId=F6drBNSpgI4Zl-91lFY_fsHG-06fuFVT1MqMzdgH4ltbDOGjYU07juO7Nlcrz2FeRrCUpqH415UsHrnUbM9YNRh29Q0UHMU1RfFMwAiGJX3lE5VqW-qiBnKoTiRSDbatGkJcNaJaIick&sessionId=,https://www.zhipin.com/gongsi/fdaff8245c6938f71XV52925Eg~~.html,浦口区
初级java开发工程师,南京,java,本科,1-3年,"[""Java"", ""Spring""]","[9000, 12000]",0薪,"""\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1""",人事,张女士人事,0,奥看科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200106/69c351d8a82276e0ab4291508dbb9325d08e621be11dce7c4b1a3c14ddbacb15_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[100, 499]",https://www.zhipin.com/job_detail/dd585c5c136d0df11XJ529-0FldQ.html?lid=2lLPl4PQDa7.search.85&securityId=xMqx62WlWh4H2-H1IlaS7201JztcuDmW5hTd3sSKg70HtTKoz47Lqu3fdLwTX587qS-VrUdclq96xz_rvSmwb4W4gwpwULqh8NpQ0nqza_J9M2IXQNdp6UWntETkq7UcTbukEr376Eg~&sessionId=,https://www.zhipin.com/gongsi/c6e55967f576aabb1HV73ty6GQ~~.html,雨花台区
java工程师,南京,java,本科,3-5年,"[""SQL"", ""\u670d\u52a1\u5668\u914d\u7f6e"", ""Linux"", ""Spring"", ""Eclipse"", ""PostgreSQL"", """", """"]","[10000, 13000]",0薪,"""\u5e74\u7ec8\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u664b\u5347\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u57f9\u8bad\uff0c\u7ee9\u6548\u5956\u91d1""",Hr,汪女士Hr,0,南京万商商务服务...,"https://img.bosszhipin.com/beijin/upload/com/logo/20210713/5ab4597793607a42aac5fa49060929a0483011c9a6f9003e4b37863e5d3d23e2.jpg?x-oss-process=image/resize,w_100,limit_0",其他行业,未融资,"[100, 499]",https://www.zhipin.com/job_detail/89fbf4ffaac398621XN639u-FFNW.html?lid=2lLPl4PQDa7.search.86&securityId=phBC5SvGbXOvV-_1_uasolmtyKXQidkvqQuiLjsr5Pywnn6333dmdaEZRovi_QKN__jcqgc4vBCjHi41Bj8BFLJwDo3nZCwKXAfxUC_6OklRdv6I3YUpZkuwcztJ2HfgY7TkmKEpt00~&sessionId=,https://www.zhipin.com/gongsi/577c0fcf975575371Xxz09u9Fg~~.html,建邺区
java开发工程师-南京,南京,java,大专,1-3年,"[""SQL"", ""MVC\u5f00\u53d1"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""Spring"", ""Oracle"", ""MySQL"", """"]","[8000, 12000]",0薪,"""\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047""",人事经理HRD,陈甲人事经理HRD,0,凯荣信通,"https://img.bosszhipin.com/beijin/upload/com/logo/20200329/4613c95313ba3da9435c8dc1449fc3e1b278da8126989a604d06b819b5ffa60a.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/1b4048a66fd1ccb01XV-3dq1GFBU.html?lid=2lLPl4PQDa7.search.87&securityId=sG9kPU4q_oPCZ-R1LTwAD1qicmvQCEDnarSXuLsVCR6yRxLLsNIxVEBT-6zLFxAi6eNLs2Cm9OCyvUdfGmUEJmVKQLsMOGtLmswW2O1EP-dBzyZoGuuy6G6o9zqgdfceDmS6DompjlQ~&sessionId=,https://www.zhipin.com/gongsi/90c1c3022bdb7ef003J52d60GQ~~.html,玄武区
java工程师,南京,java,本科,1-3年,"[""SQL"", ""Spring"", ""Oracle"", ""\u5168\u6808\u5f00\u53d1"", ""Windows"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """"]","[6000, 8000]",0薪,"""\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5305\u5403\uff0c\u5e74\u7ec8\u5956""",经理,王宗辉经理,0,南京顺如科技有限公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e98f71087aebf4f11nF72t69EFVT.html?lid=2lLPl4PQDa7.search.88&securityId=qIWz9WJUYetv0-Q1oCIGswDgppByfAvXNC5mkhwk_j9xEsqvuZ4OZyxZjGKOAN4V2Scutx33zGsWwMLXoDPXTdUBInRXSax0usd-UBzSkIqVC_Q3oqq_VSaIt-SpnD0Ydjx3HYrcVbYA&sessionId=,https://www.zhipin.com/gongsi/6bd32d1e9d8523371nd93N61EQ~~.html,鼓楼区
